model,provider,model_returned,mode,reasoning,show_thinking,task,item_index,answer_expected,answer_given,parsed,correct,input_tokens,cached_input_tokens,output_tokens,reasoning_tokens,time_to_first_thinking_ms,time_to_first_answer_token_ms,total_latency_ms,finish_reason
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,5,60,60,True,True,320,0,8,0,,920.5021000002489,1052.8408999998646,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,6,200,200,True,True,288,0,57,47,851.9285000002128,2580.898199999865,2694.66040000043,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,6,200,165,True,False,288,0,8,0,,756.8697999995493,881.0975999995208,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,7,155,155,True,True,300,0,73,63,1431.376999999884,3557.0858999999473,3618.519599999672,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,7,155,70,True,False,300,0,14,0,,2223.2726000002003,2349.6844999999666,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,8,40,40,True,True,330,0,74,64,1974.7513000002073,6237.4447000001965,6278.32060000037,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,8,40,70,True,False,330,0,8,0,,1323.960900000202,1673.4701000004861,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,9,30,30,True,True,312,0,49,39,637.5428000001193,2203.1716000001325,2305.6775000004563,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,9,30,15,True,False,312,0,8,0,,816.9451000003392,1026.6253999998298,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,10,50,50,True,True,258,0,31,21,721.8940000002476,1740.4726000004302,1925.1262000007046,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,10,50,50,True,True,258,0,8,0,,1192.8196999997454,1409.611699999914,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,11,140,140,True,True,246,0,40,30,1980.8470999996644,4758.965300000455,4817.577800000436,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,11,140,140,True,True,246,0,8,0,,1269.478799999888,1383.1018000000768,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,12,130,130,True,True,232,0,35,25,817.0991999995749,2122.1207999997205,2266.664199999468,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,12,130,130,True,True,232,0,8,0,,748.23379999998,1048.5996000006708,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,13,170,170,True,True,320,0,132,122,660.0840000000971,4783.889999999701,4851.493999999548,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,13,170,75,True,False,320,0,8,0,,1140.0998999997682,1356.3758999998754,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,14,275,275,True,True,260,0,42,32,785.2233000003253,2639.4397000003664,2764.9830999998812,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,14,275,275,True,True,260,0,8,0,,758.8019000004351,867.7568000002793,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,15,110,110,True,True,254,0,41,31,714.9443999996947,2580.2930999998352,2642.2317999995357,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,15,110,110,True,True,254,0,8,0,,736.9422000001578,936.9069000003947,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,16,140,140,True,True,314,0,55,45,660.5717000002187,2293.927000000622,2403.5832999998092,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,16,140,65,True,False,314,0,8,0,,735.3684999998222,1138.6152000004586,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,17,30,30,True,True,230,0,35,25,703.448500000377,2323.6100000003717,2387.154900000496,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,17,30,30,True,True,230,0,8,0,,733.2606999998461,918.450699999994,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,18,55,55,True,True,336,0,91,81,788.3357999999134,4753.207100000509,4812.724100000196,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,18,55,35,True,False,336,0,8,0,,823.6799000005703,878.3771000007619,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,19,35,35,True,True,288,0,95,85,4202.6316999999835,21585.4819999995,22702.200099999573,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,19,35,20,True,False,288,0,8,0,,812.9329000003054,933.1049000002167,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,20,45,45,True,True,252,0,49,39,1433.762900000147,2973.581899999772,3077.641599999879,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,20,45,45,True,True,252,0,8,0,,995.1314999998431,1505.529099999876,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,21,50,50,True,True,306,0,85,75,976.6475000001265,3301.2776000000486,3358.426700000109,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,21,50,5,True,False,306,0,8,0,,1333.7000999999873,1465.4067000001305,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,22,25,25,True,True,254,0,41,31,1287.8584000000046,3115.783299999748,3213.49519999967,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,22,25,25,True,True,254,0,8,0,,708.6970000000292,866.6739999998754,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,23,45,45,True,True,322,0,63,53,660.8388000004197,2814.837599999919,2858.3372000002782,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,23,45,45,True,True,322,0,8,0,,902.1201999994446,1071.2055999993026,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,24,60,60,True,True,226,0,51,41,1065.2391999992687,2792.2325999998066,2838.036000000102,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,24,60,60,True,True,226,0,8,0,,709.4521999997596,846.7304999994667,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,25,95,95,True,True,328,0,70,60,607.95059999964,3246.6993999996703,3282.3496999999406,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,25,95,60,True,False,328,0,8,0,,1467.805999999655,1817.1041999994486,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,26,205,205,True,True,314,0,44,34,1116.621999999552,2914.3286999997144,2994.829000000209,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,26,205,200,True,False,314,0,8,0,,1232.2297000000617,1399.8179000000164,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,27,145,145,True,True,314,0,55,45,941.6799999999057,3315.506099999766,3348.6916000001656,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,27,145,135,True,False,314,0,8,0,,1723.7765999998373,2043.9020999992863,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,28,50,50,True,True,256,0,67,57,1070.8654000000024,3206.5167999999176,3253.4599000000526,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,28,50,45,True,False,256,0,8,0,,952.2373999998308,1072.71049999963,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,high,high,True,state-tracking,29,135,135,True,True,318,0,53,43,2171.1285000001226,6569.757399999617,6636.806800000159,stop
GPT-5.6 Terra,openai,gpt-5.6-terra,lowest,off,False,state-tracking,29,135,70,True,False,318,0,8,0,,844.00210000058,1019.026599999961,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,0,77,77,True,True,68,,286,187,2095.101999999315,2159.1394999995828,2472.3494999998366,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,0,77,77,True,True,68,,8,,,1274.8576000003595,1278.0291999997644,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,1,45,45,True,True,62,,302,225,1597.1997999995438,1738.518600000134,2108.9619999993374,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,1,45,45,True,True,62,,69,,,1000.3961000002164,1193.6712000006082,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,2,925,925,True,True,70,,328,179,,2319.840500000282,2994.4177000006675,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,2,925,925,True,True,70,,112,,,992.6012999994782,1540.3729999998177,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,3,48,,False,False,66,,188,186,1607.3402000001806,1774.9610000000757,1784.65050000068,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,3,48,48,True,True,66,,75,,,1144.50670000042,1465.7364000004236,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,4,91,91,True,True,66,,223,215,1897.2982000004777,1977.4632000007841,1991.6735000006156,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,4,91,91,True,True,66,,77,,,838.2682999999815,1043.3978999999454,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,5,143,143,True,True,67,,202,196,,1842.017300000407,1848.34039999987,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,5,143,143,True,True,67,,10,,,1657.3830000006637,1666.4386000002196,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,6,96,,False,False,61,,194,192,1669.9561000004906,1956.8466000000626,1963.3950000006735,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,6,96,102,True,False,61,,10,,,793.9009000001533,855.902000000242,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,7,700,700,True,True,71,,227,217,1824.2060000002311,2041.4513999994597,2052.644700000201,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,7,700,700,True,True,71,,109,,,1121.361600000455,1599.5441000004575,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,8,273,,False,False,65,,235,232,1803.8163000001077,2237.302599999566,2254.7680999996373,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,8,273,273,True,True,65,,68,,,1255.0808999994842,1754.5788999996148,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,9,8,8,True,True,66,,611,551,2081.15110000017,4510.963099999572,4672.069299999748,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,9,8,8,True,True,66,,54,,,1889.1614000003756,2145.998800000598,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,10,84,84,True,True,68,,265,257,2488.911499999631,2837.1476000002076,2840.249500000027,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,10,84,120,True,False,68,,10,,,734.5273999999336,840.5614999992395,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,11,74,74,True,True,62,,144,136,,1695.9583000000293,1709.6085999999104,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,11,74,74,True,True,62,,95,,,905.286399999568,1329.6653999996124,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,12,350,350,True,True,70,,376,257,2999.502200000279,3476.439600000049,4097.446000000673,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,12,350,350,True,True,70,,90,,,1018.1321000000025,1430.5209000003742,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,13,441,441,True,True,65,,282,208,2050.873000000138,2118.6995999996725,2432.5841999998374,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,13,441,441,True,True,65,,63,,,1021.6291000006095,1321.7592999999397,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,14,13,13,True,True,64,,179,171,,1986.2371999997777,2034.489499999836,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,14,13,13,True,True,64,,49,,,1036.738100000548,1264.2009999999573,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,15,105,105,True,True,67,,192,182,1678.3660000000964,1777.749699999731,1816.797499999666,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,15,105,105,True,True,67,,10,,,888.9887999994244,969.9617999995098,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,16,60,60,True,True,61,,121,113,,1472.7663000003304,1515.4818000000887,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,16,60,60,True,True,61,,92,,,789.4694999995409,1216.7686000002504,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,17,1650,1650,True,True,71,,204,192,2115.805200000068,2117.3048000000563,2121.3975999999093,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,17,1650,1650,True,True,71,,12,,,898.3471999999892,973.9682999997967,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,18,702,702,True,True,65,,236,226,2010.8386000001701,2299.097700000857,2307.4073000007047,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,18,702,702,True,True,65,,68,,,1070.443399999931,1323.8703000006353,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,19,222,,False,False,66,,257,254,1754.989299999579,2179.446000000098,2196.1903999999777,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,19,222,222,True,True,66,,10,,,1017.0138000003135,1070.606900000712,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,20,161,161,True,True,67,,157,151,,1822.4728000004689,1833.841200000279,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,20,161,161,True,True,67,,10,,,805.7948000005126,859.716699999808,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,21,88,88,True,True,63,,154,146,,2079.6299000003273,2091.849899999943,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,21,88,88,True,True,63,,8,,,802.4712999995245,851.5676999995776,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,22,1150,1150,True,True,71,,423,271,1741.581700000097,2052.653800000371,2753.0587999999625,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,22,1150,1150,True,True,71,,89,,,968.9432000004672,1360.2521000002525,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,23,714,714,True,True,65,,226,216,1711.5004000006593,1915.1779000003444,1918.532800000321,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,23,714,714,True,True,65,,10,,,1139.0670999999202,1204.7147000002951,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,24,68,68,True,True,67,,331,237,2056.059799999275,2278.014499999699,2652.4759999992966,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,24,68,68,True,True,67,,8,,,1123.2317000003604,1209.7103000005518,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,25,74,74,True,True,68,,345,246,1894.8382999997193,2420.097199999873,2970.8143999996537,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,25,74,74,True,True,68,,8,,,957.4879000001602,1011.8431999999302,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,26,75,,False,False,62,,126,124,,1597.1951999999874,1606.1691999993855,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,26,75,75,True,True,62,,109,,,1102.758200000153,1619.9291000000358,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,27,1055,1055,True,True,71,,213,206,1797.521699999379,1838.5091000000102,1856.294600000183,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,27,1055,1055,True,True,71,,110,,,978.8691000003382,1515.198000000055,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,28,112,112,True,True,65,,176,166,1928.4808000002158,1930.213399999957,1933.205100000123,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,28,112,112,True,True,65,,10,,,900.7001999998465,1048.2096000005185,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,arithmetic,29,64,64,True,True,66,,228,220,2077.4630000005345,2830.840999999964,2847.3147000004246,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,arithmetic,29,64,64,True,True,66,,8,,,2653.4619999993083,2704.5572999995784,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,0,"flushing, greasing, hosing, calibration, emissions, descaling, balancing","flushing, greasing, hosing, calibration, emissions, descaling, balancing",True,True,153,,2839,2462,1656.073799999831,13582.443299999795,15372.228499999437,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,0,"flushing, greasing, hosing, calibration, emissions, descaling, balancing","flushing, greasing, hosing, calibration, emissions, descaling, balancing",True,True,153,,542,,,787.8506999995807,3505.614400000013,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,1,"greasing, calibration, balancing, hosing, descaling, emissions, flushing","greasing, calibration, balancing, hosing, descaling, emissions, flushing",True,True,153,,5777,5411,1876.2164999998276,29567.18109999929,31259.230699999534,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,1,"greasing, calibration, balancing, hosing, descaling, emissions, flushing","greasing, hosing, balancing, descaling, emissions, calibration, flushing",True,False,153,,670,,,716.8610999997327,4334.317400000145,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,2,"balancing, flushing, hosing, descaling, greasing, emissions, audit","balancing, flushing, hosing, descaling, greasing, emissions, audit",True,True,154,,3860,3436,1836.6886999992857,19824.030099999618,22278.94229999947,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,2,"balancing, flushing, hosing, descaling, greasing, emissions, audit","balancing, flushing, hosing, descaling, greasing, emissions, audit",True,True,154,,761,,,807.0113000003403,4551.314100000127,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,3,"hosing, flushing, audit, calibration, balancing, emissions, descaling","hosing, flushing, audit, calibration, balancing, emissions, descaling",True,True,157,,3574,3122,1916.0547999999835,16722.24239999923,19040.28239999934,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,3,"hosing, flushing, audit, calibration, balancing, emissions, descaling","hosing, flushing, audit, calibration, balancing, emissions, descaling",True,True,157,,851,,,1754.439899999852,6244.494600000053,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,4,"hosing, flushing, descaling, calibration, emissions, balancing, audit","hosing, flushing, descaling, calibration, emissions, balancing, audit",True,True,150,,2257,1954,1791.4649999993344,10754.759899999954,12445.985299999847,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,4,"hosing, flushing, descaling, calibration, emissions, balancing, audit","hosing, flushing, descaling, calibration, emissions, balancing, audit",True,True,150,,350,,,1025.0826999999845,2476.4757000002646,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,5,"hosing, balancing, descaling, calibration, audit, flushing, greasing","hosing, balancing, descaling, calibration, audit, flushing, greasing",True,True,160,,2989,2684,2626.868000000286,14437.30930000038,16021.303399999852,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,5,"hosing, balancing, descaling, calibration, audit, flushing, greasing","hosing, balancing, descaling, calibration, audit, flushing, greasing",True,True,160,,355,,,949.264800000492,2544.257900000048,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,6,"calibration, audit, descaling, flushing, greasing, hosing, balancing","calibration, audit, descaling, flushing, greasing, hosing, balancing",True,True,170,,2712,2060,2239.8088999998436,12393.704799999796,15606.405399999858,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,6,"calibration, audit, descaling, flushing, greasing, hosing, balancing","calibration, audit, descaling, flushing, greasing, hosing, balancing",True,True,170,,993,,,961.4164000004166,5945.4218000000765,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,7,"hosing, emissions, descaling, calibration, greasing, balancing, flushing","hosing, emissions, descaling, calibration, greasing, balancing, flushing",True,True,161,,3622,3287,1861.5811999998186,17107.02399999991,18478.998699999465,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,7,"hosing, emissions, descaling, calibration, greasing, balancing, flushing","hosing, emissions, descaling, calibration, greasing, balancing, flushing",True,True,161,,633,,,933.2025000003341,4212.844900000164,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,8,"emissions, balancing, audit, flushing, hosing, descaling, calibration","emissions, balancing, audit, flushing, hosing, descaling, calibration",True,True,150,,4638,4173,2315.861600000062,23706.520400000045,26231.548300000213,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,8,"emissions, balancing, audit, flushing, hosing, descaling, calibration","emissions, balancing, audit, flushing, hosing, descaling, calibration",True,True,150,,520,,,1044.4797000000108,3497.4695999999312,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,9,"audit, greasing, balancing, hosing, descaling, calibration, emissions","audit, greasing, balancing, hosing, descaling, calibration, emissions",True,True,144,,2566,2169,1748.473699999522,13197.060599999531,15076.846599999953,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,9,"audit, greasing, balancing, hosing, descaling, calibration, emissions","audit, greasing, balancing, hosing, descaling, calibration, emissions",True,True,144,,636,,,943.5268999995969,4073.5881999999037,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,10,"hosing, flushing, greasing, calibration, emissions, balancing, audit","hosing, flushing, greasing, calibration, emissions, balancing, audit",True,True,150,,2578,2253,1797.3259000000326,13584.868199999619,15055.784899999708,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,10,"hosing, flushing, greasing, calibration, emissions, balancing, audit","hosing, flushing, greasing, calibration, emissions, balancing, audit",True,True,150,,517,,,1268.2338000004165,3984.5390999998926,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,11,"audit, descaling, balancing, greasing, flushing, calibration, hosing","audit, descaling, balancing, greasing, flushing, calibration, hosing",True,True,152,,3175,2633,2008.552399999644,14729.545600000165,17505.27890000012,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,11,"audit, descaling, balancing, greasing, flushing, calibration, hosing","audit, descaling, balancing, greasing, flushing, calibration, hosing",True,True,152,,748,,,1021.1779000001115,4770.271200000025,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,12,"calibration, hosing, emissions, flushing, audit, descaling, greasing","calibration, hosing, emissions, flushing, audit, descaling, greasing",True,True,147,,1223,868,2091.414900000018,5261.21669999975,6899.5138000000225,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,12,"calibration, hosing, emissions, flushing, audit, descaling, greasing","calibration, hosing, emissions, flushing, audit, descaling, greasing",True,True,147,,343,,,1074.0826000001107,2716.9714000001477,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,13,"hosing, descaling, flushing, audit, balancing, calibration, emissions","hosing, descaling, flushing, audit, balancing, calibration, emissions",True,True,152,,2801,2418,1967.5360000001092,15471.430999999939,17592.566100000113,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,13,"hosing, descaling, flushing, audit, balancing, calibration, emissions","hosing, descaling, flushing, audit, balancing, calibration, emissions",True,True,152,,385,,,858.1482999998116,2794.400200000382,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,14,"flushing, descaling, emissions, audit, calibration, balancing, greasing","flushing, descaling, emissions, audit, calibration, balancing, greasing",True,True,156,,2255,1740,1750.5240000000413,9918.663399999787,12515.732099999695,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,14,"flushing, descaling, emissions, audit, calibration, balancing, greasing","flushing, descaling, emissions, audit, calibration, balancing, greasing",True,True,156,,589,,,829.896600000211,3837.934199999836,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,15,"emissions, calibration, audit, hosing, greasing, flushing, balancing","emissions, calibration, audit, hosing, greasing, flushing, balancing",True,True,141,,2845,2512,1846.8796000006478,15291.56680000051,17039.208000000144,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,15,"emissions, calibration, audit, hosing, greasing, flushing, balancing","emissions, calibration, audit, hosing, greasing, flushing, balancing",True,True,141,,1004,,,1075.8584999994127,6605.148900000131,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,16,"descaling, greasing, flushing, emissions, balancing, hosing, calibration","descaling, greasing, flushing, emissions, balancing, hosing, calibration",True,True,154,,2613,2158,2406.1953999998877,13999.735200000032,16080.13099999971,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,16,"descaling, greasing, flushing, emissions, balancing, hosing, calibration","descaling, greasing, flushing, emissions, balancing, hosing, calibration",True,True,154,,474,,,906.403599999976,3169.9579999999514,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,17,"audit, hosing, greasing, calibration, flushing, emissions, balancing","audit, hosing, greasing, calibration, flushing, emissions, balancing",True,True,142,,2300,1967,2260.9345999999277,11412.074900000334,12898.645500000384,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,17,"audit, hosing, greasing, calibration, flushing, emissions, balancing","audit, hosing, greasing, calibration, flushing, emissions, balancing",True,True,142,,367,,,974.9338000001444,2621.1272999998982,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,18,"audit, descaling, flushing, emissions, greasing, balancing, hosing","audit, descaling, flushing, emissions, greasing, balancing, hosing",True,True,147,,1450,1167,2335.813099999541,7167.140900000049,8609.829799999716,stop
